name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Champaign, IL",2022-10-10T14:00:00,76,76,38,25.36,0,0,,0,0,15.7,8.3,218,1021.4,31.1,9.9,593,2.1,6,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-10T15:00:00,78.7,78.7,37.1,22.42,0,0,,0,0,23,13.6,241,1020.5,31.7,9.9,469,1.7,5,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-10T16:00:00,77.9,77.9,38.6,24.37,0,0,,0,0,20.2,10.3,246,1020.4,27.9,9.9,304,1.1,3,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-10T17:00:00,76.5,76.5,41.6,28.67,0,0,,0,0,14.1,8.8,215,1020.2,50,9.9,112,0.4,1,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-10T18:00:00,69.8,69.8,42.7,37.47,0,0,,0,0,9.6,7,193,1020,3.8,9.9,13,0,0,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-10T19:00:00,64.5,64.5,42,43.72,0,0,,0,0,10.3,6.5,181,1020.3,28.3,9.9,3,0,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-10T20:00:00,58.1,58.1,41.1,53.08,0,0,,0,0,16.3,8.3,182,1020.6,5.4,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-10T21:00:00,61.3,61.3,42.1,49.38,0,0,,0,0,14.5,7.7,165,1020.8,1.6,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-10T22:00:00,61.7,61.7,41.1,46.74,0,0,,0,0,16.8,10,123,1020.9,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-10T23:00:00,58.3,58.3,42,54.4,0,0,,0,0,18.8,10.4,171,1021,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-11T00:00:00,59,59,40.9,51.03,0,0,,0,0,21,12.4,170,1020.8,26.7,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-11T01:00:00,58.2,58.2,40.9,52.48,0,0,,0,0,20.6,10.3,160,1020.6,81.7,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-11T02:00:00,58,58,40.9,52.86,0,0,,0,0,19.9,11.5,167,1020.3,31.7,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-11T03:00:00,59.3,59.3,39.9,48.61,0,0,,0,0,20.6,14.5,169,1020.3,85.6,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-11T04:00:00,58.6,58.6,39.8,49.65,0,0,,0,0,16.1,12.7,161,1020.2,82.7,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-11T05:00:00,57.6,57.6,39.9,51.54,0,0,,0,0,22.1,9.7,167,1020.4,31.9,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-11T06:00:00,56.6,56.6,39.8,53.29,0,0,rain,0,0,22.8,11.6,160,1020.7,8.5,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-11T07:00:00,58.7,58.7,39.8,49.39,0,0,,0,0,16.1,9.9,169,1020.7,85.7,9.9,2,0,0,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-11T08:00:00,60,60,40.9,49.18,0,0,,0,0,29.5,14.3,171,1020.8,99.4,9.6,34,0.1,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-11T09:00:00,61.7,61.7,44.1,52.41,0.01,100,rain,0,0,25.3,17.3,182,1021.1,100,9.7,63,0.2,1,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-11T10:00:00,57,57,53.5,87.99,0.03,100,rain,0,0,17.2,15,201,1022,100,4.1,58,0.2,1,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-11T11:00:00,57,57,54.1,89.96,0.03,100,rain,0,0,21.9,13.3,190,1022.3,100,9.7,140,0.5,1,3,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-11T12:00:00,56.9,56.9,54.2,90.59,0.03,100,rain,0,0,19.7,13.5,182,1021.8,100,8.4,93,0.3,1,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-11T13:00:00,56.8,56.8,54.2,90.93,0.02,100,rain,0,0,24.2,13.4,169,1020.9,100,6.6,78,0.3,1,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-11T14:00:00,57.5,57.5,55,91.46,0.01,100,rain,0,0,24.6,13.2,152,1019.8,100,9.9,173,0.6,2,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-11T15:00:00,58.7,58.7,54.1,84.76,0,0,rain,0,0,16.1,14.1,160,1018.6,100,9.9,91,0.3,1,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-11T16:00:00,59.8,59.8,53.3,78.91,0,0,rain,0,0,21.7,12.2,161,1017.9,100,9.9,54,0.2,1,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-11T17:00:00,59.8,59.8,53.2,78.86,0,0,rain,0,0,26.8,8.5,168,1017.2,100,9.9,6,0,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-11T18:00:00,59.7,59.7,53.3,79.31,0,0,rain,0,0,26.8,5.7,132,1016.7,100,9.9,4,0,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-11T19:00:00,58.8,58.8,53.1,81.38,0,0,rain,0,0,25.1,6,124,1016.2,99.9,9.9,1,0,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-11T20:00:00,61.3,61.3,53.1,74.27,0,0,,0,0,17.7,9.5,150,1016,99.9,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-11T21:00:00,62.2,62.2,53.1,72.23,0,0,,0,0,17.9,11.6,169,1015.7,99.9,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-11T22:00:00,62.3,62.3,53.2,72.02,0,0,rain,0,0,19.7,11.8,179,1016,100,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-11T23:00:00,61.6,61.6,54.9,78.67,0.01,100,rain,0,0,18.3,13.8,163,1015.7,100,9.9,0,,0,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-12T00:00:00,61.6,61.6,52.2,71.3,0,0,rain,0,0,16.1,14.6,166,1014.8,100,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-12T01:00:00,61.6,61.6,51.4,69.25,0,0,rain,0,0,15.9,13.3,170,1013.9,100,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-12T02:00:00,60.7,60.7,51.2,70.95,0,0,rain,0,0,21,8.4,171,1013.8,100,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-12T03:00:00,60.6,60.6,50.2,68.77,0,0,,0,0,18.8,8.5,159,1012.6,100,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-12T04:00:00,59.9,59.9,48.9,67.18,0,0,rain,0,0,22.4,11,170,1012,90.1,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-12T05:00:00,60.7,60.7,48.1,63.1,0,0,,0,0,22,14.3,181,1011.5,99.9,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-12T06:00:00,60.5,60.5,48.1,63.55,0.01,100,rain,0,0,25.7,12.2,172,1011.2,90.9,9.9,0,,0,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-12T07:00:00,61.4,61.4,46.4,57.64,0,0,,0,0,16.1,17.1,171,1009.9,27.9,9.9,4,0,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-12T08:00:00,62.6,62.6,47,56.82,0,0,,0,0,24.2,16.5,174,1008.7,53.2,9.9,87,0.3,1,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-12T09:00:00,59.8,59.8,50.1,70.29,0.03,100,rain,0,0,28.1,11.7,209,1009.8,99.7,6.1,21,0.1,0,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-12T10:00:00,57,57,54.1,90.19,0.13,100,rain,0,0,28.8,20.7,191,1010,100,3.5,20,0.1,0,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-12T11:00:00,59,59,56.1,89.96,0.02,100,rain,0,0,34.8,22.3,183,1008.8,90.2,9.9,126,0.5,1,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-12T12:00:00,61.1,61.1,56.8,85.93,0,0,,0,0,34.7,23.6,183,1007.3,51,9.9,200,0.7,2,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-12T13:00:00,63.8,63.8,56.8,78.02,0,0,,0,0,38,25.7,202,1007,90.9,9.9,84,0.3,1,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-12T14:00:00,62.7,62.7,56.9,81.53,0,0,rain,0,0,33.1,14.7,221,1007.3,100,9.5,63,0.2,1,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-12T15:00:00,62.5,62.5,57.1,82.59,0,0,,0,0,16.1,11.1,212,1006.9,100,9.6,109,0.4,1,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-12T16:00:00,63.4,63.4,57.7,81.81,0,0,,0,0,21.7,10.9,236,1006.6,99.1,9.9,303,1.1,3,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-12T17:00:00,60.7,60.7,55.4,82.67,0.03,100,rain,0,0,37.8,11,316,1007.4,82.6,9.9,122,0.4,1,10,"Rain, Partially cloudy",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-12T18:00:00,58.4,58.4,52.2,79.89,0,0,,0,0,20.4,6.5,310,1007.8,2.2,9.9,12,0,0,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-12T19:00:00,51.9,51.9,48.5,88.34,0,0,,0,0,1.6,4.2,302,1007.9,1.7,9.8,2,0,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-12T20:00:00,51.2,51.2,46,82.16,0,0,,0,0,2.2,4.4,288,1008.8,2.3,9.7,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-12T21:00:00,45.9,44.1,43.2,90.2,0,0,,0,0,4.3,4.1,221,1009.2,6.1,9.7,0,,0,3,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-12T22:00:00,45.5,42.2,43,91.12,0,0,,0,0,9.8,6.1,140,1008.7,90.9,9.8,0,,0,3,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-12T23:00:00,50.8,50.8,40.9,68.73,0,0,,0,0,35.5,20.7,317,1010.9,100,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-13T00:00:00,49.5,43.3,39.1,67.21,0,0,,0,0,32.3,18.3,303,1011.1,100,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-13T01:00:00,46.8,42.4,42.1,83.76,0.03,100,rain,0,0,29.4,9.1,223,1009.9,99.2,9.9,0,,0,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-13T02:00:00,45.9,41.3,42.1,86.6,0,0,,0,0,13.9,9.1,215,1010,79.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-13T03:00:00,43.1,38.4,40.9,91.82,0,0,,0,0,13.2,8,233,1009.7,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-13T04:00:00,41.2,37.2,39,91.77,0,0,,0,0,15.7,5.9,243,1009.3,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-13T05:00:00,39.9,35.7,38.1,93.19,0,0,,0,0,12.3,5.9,232,1009.1,3.8,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-13T06:00:00,39.7,34.8,38,93.71,0,0,,0,0,13.6,6.8,222,1009.1,0.6,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-13T07:00:00,39.8,34.3,38.1,93.72,0,0,,0,0,13.6,8,204,1008.7,4.3,9.9,4,0,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-13T08:00:00,42.9,36.8,39.2,86.56,0,0,,0,0,16.1,11.2,221,1008.6,0,9.9,52,0.2,1,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-13T09:00:00,47,42,41.9,82.24,0,0,,0,0,16.4,10.8,224,1008.6,0,9.9,218,0.8,2,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-13T10:00:00,51,51,39.8,65.48,0,0,,0,0,18.5,15,251,1008.6,0,9.9,403,1.5,4,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-13T11:00:00,53.9,53.9,39.8,58.86,0,0,,0,0,16.1,15.5,257,1008.5,0,9.9,525,1.9,5,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-13T12:00:00,56.8,56.8,35.8,45.34,0,0,,0,0,20.8,15.4,267,1007.9,0.6,9.9,584,2.1,6,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-13T13:00:00,58.6,58.6,32.8,37.6,0,0,,0,0,28.2,16.9,269,1007.6,31.6,9.9,399,1.4,4,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-13T14:00:00,58.4,58.4,28.2,31.4,0,0,,0,0,40.6,23.2,252,1007.1,83.4,9.9,118,0.4,1,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-13T15:00:00,56.6,56.6,27,31.91,0,0,,0,0,35.5,22.6,270,1007.4,98.3,9.9,222,0.8,2,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-13T16:00:00,58.1,58.1,25.7,28.57,0,0,,0,0,34.2,24.9,280,1008,98.1,9.9,256,0.9,3,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-13T17:00:00,53.7,53.7,21.9,28.6,0,0,,0,0,31.5,14.7,279,1008.7,53.5,9.9,72,0.3,1,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-13T18:00:00,52.4,52.4,23.1,31.62,0,0,,0,0,29.8,12.9,269,1009,46.7,9.9,10,0,0,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-13T19:00:00,45,41.9,25.2,45.48,0,0,,0,0,12.1,5.8,275,1009.3,6.8,9.9,2,0,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-13T20:00:00,43.2,39,26.4,51.4,0,0,,0,0,14.3,6.9,292,1010.2,87.6,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-13T21:00:00,42.8,38.4,28.4,56.62,0,0,,0,0,12.3,7.2,352,1010.8,28.4,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-13T22:00:00,41.2,41.2,27.6,58.32,0,0,,0,0,8.5,2.8,36,1010.9,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-13T23:00:00,34.3,29,28.7,79.72,0,0,,0,0,6.7,6,121,1010.2,56.1,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-14T00:00:00,40.5,35.2,31.2,69.25,0,0,,0,0,7.6,8,109,1009.6,100,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-14T01:00:00,40.5,36,31,68.78,0,0,,0,0,14.1,6.6,109,1009,95.3,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-14T02:00:00,37.9,37.9,31,75.91,0,0,,0,0,14.1,1.9,195,1008.7,86.2,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-14T03:00:00,35,29.2,30.1,82.15,0,0,,0,0,13.9,7,234,1008.4,1,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-14T04:00:00,37.4,29.3,30,74.18,0,0,,0,0,13.4,12.8,179,1007.4,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-14T05:00:00,35.8,28.7,29,76.09,0,0,,0,0,14.5,9.4,181,1007.1,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-14T06:00:00,35.3,27.9,29.1,77.92,0,0,,0,0,13.2,9.7,201,1007.2,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-14T07:00:00,36.8,29.3,29.9,75.78,0,0,,0,0,15.7,10.9,222,1007.6,3.8,9.9,4,0,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-14T08:00:00,37.3,31.2,30.1,75.2,0,0,,0,0,16.1,8.2,222,1008.4,7.6,9.9,70,0.3,1,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-14T09:00:00,43.3,37.2,30.1,59.38,0,0,,0,0,20.8,11.2,232,1009.1,0,9.9,232,0.8,2,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-14T10:00:00,50,46.2,27.2,41,0,0,,0,0,17.2,9.5,240,1009,0,9.9,417,1.5,4,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-14T11:00:00,55,55,24.4,30.31,0,0,,0,0,17.1,11.5,202,1008.4,0,9.9,528,1.9,5,10,Clear,clear-day,"KDNV,KTIP,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-14T12:00:00,61,61,21.1,21.29,0,0,,0,0,31.5,16.8,200,1007.1,0,9.9,596,2.1,6,10,Clear,clear-day,"72219404896,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-14T13:00:00,63.9,63.9,21.8,19.87,0,0,,0,0,32.3,21.2,209,1005.9,0,9.9,605,2.2,6,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-14T14:00:00,64.8,64.8,21.9,19.23,0,0,,0,0,36.9,17.9,221,1004.9,0,9.9,538,1.9,5,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-14T15:00:00,64.7,64.7,22.1,19.52,0,0,,0,0,38.3,22.5,229,1004.5,0,9.9,343,1.2,3,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-14T16:00:00,62.5,62.5,25.1,23.87,0,0,,0,0,36.2,23.4,248,1005.2,0,9.9,118,0.4,1,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-14T17:00:00,60.7,60.7,28.1,28.85,0,0,,0,0,29.3,10.2,238,1005.4,77.2,9.9,68,0.2,1,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-14T18:00:00,59.8,59.8,30.2,32.43,0,0,,0,0,21.9,13.7,222,1005.5,98.4,9.9,3,0,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-14T19:00:00,59.4,59.4,33.8,38.02,0,0,,0,0,28.1,16.5,258,1006.2,100,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-14T20:00:00,56.1,56.1,40.3,55.35,0,0,rain,0,0,19.7,15.3,269,1006.8,100,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-14T21:00:00,50.6,50.6,46.7,86.44,0.06,100,rain,0,0,21.9,12.5,286,1007.6,100,6.7,0,,0,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-14T22:00:00,48,46.3,45.5,91.24,0.07,100,rain,0,0,24.2,4.3,6,1007,95.3,9.4,0,,0,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72531594870,KCMI"
"Champaign, IL",2022-10-14T23:00:00,43.7,42.4,43.5,99.47,0.01,100,rain,0,0,8.3,3.1,230,1007.8,35.2,9.6,0,,0,10,"Rain, Partially cloudy",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-15T00:00:00,41.1,37.9,40.1,96.01,0,0,,0,0,8.1,4.9,277,1008.1,7.5,2.1,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-15T01:00:00,43.8,38.3,42.7,96,0,0,,0,0,17,10.1,282,1008.7,90.3,9.8,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-15T02:00:00,42.5,36.6,39.4,88.61,0,0,,0,0,19.7,10.5,304,1010,47.1,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-15T03:00:00,39.4,35.9,36.9,90.54,0,0,,0,0,15.2,4.9,264,1010.9,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-15T04:00:00,36.2,30.1,35.2,96.29,0,0,,0,0,11.9,7.8,258,1011.6,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-15T05:00:00,36,30.4,34.2,93.37,0,0,,0,0,13.4,6.8,248,1012.5,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-15T06:00:00,34.4,28.5,33.4,96.22,0,0,,0,0,9.6,6.8,234,1013.4,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
